Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,6,9,5.24E+06,512,17069,175.96
2,3,6,1.05E+07,1024,12828,152.93
1,2,9,5.24E+06,1024,19733,49.527
1,2,6,1.05E+06,512,17898,54.633
2,6,6,1.05E+06,1024,13013,153.89
3,2,6,1.05E+07,512,13983,214.56
2,2,1,1.05E+07,2048,8674.8,231.9
3,6,2,1.05E+07,2048,12198,253.06
2,3,6,2.62E+05,2048,12754,152.37
3,6,3,2.62E+05,1024,13496,214.85
1,1,6,5.24E+06,2048,14277,68.234
1,2,9,1.05E+08,1024,19610,49.111
2,6,6,1.05E+07,2048,12904,149.38
1,6,6,1.05E+07,512,12903,71.984
1,1,12,1.05E+07,2048,14742,66.966
1,6,9,2.62E+05,1024,12800,75.382
1,6,2,1.05E+06,1024,11782,80.944
1,3,3,2.62E+05,2048,12108,78.132
3,6,6,1.05E+06,2048,15319,194.8
2,2,9,1.05E+06,1024,13711,147.74
1,3,6,1.05E+08,2048,12455,73.217
1,6,1,5.24E+06,512,8495.6,112.01
2,1,12,2.62E+05,1024,13791,146.97
3,1,2,1.05E+06,1024,11301,275.85
1,1,9,1.05E+08,2048,14722,66.798
1,6,3,5.24E+06,1024,12730,76.43
2,3,6,5.24E+06,512,12778,151.39
1,6,3,1.05E+08,2048,12814,76.921
2,3,6,2.62E+05,1024,12656,158.11
2,2,2,1.05E+08,2048,12351,158.01
2,2,2,1.05E+06,512,12240,163.52
2,2,2,1.05E+07,2048,12346,165.31
1,2,12,1.05E+06,2048,19935,51.311
3,6,6,1.05E+08,512,15787,191.95
3,6,9,5.24E+06,1024,17294,184.68
1,2,12,1.05E+07,1024,20356,48.387
1,6,6,2.62E+05,2048,13341,68.589
2,3,9,1.05E+07,2048,13615,147.56
2,3,2,1.05E+07,1024,11816,169.11
1,1,2,1.05E+08,1024,10817,92.744
3,6,3,5.24E+06,512,14131,218.18
1,1,1,1.05E+08,512,9283.7,103.14
1,2,2,1.05E+06,512,10718,89.321
1,3,12,2.62E+05,1024,12305,77.264
1,1,6,1.05E+08,2048,14702,65.645
2,2,9,1.05E+08,1024,14095,141.07
2,2,9,1.05E+08,2048,14045,145.76
2,2,1,1.05E+06,1024,8442.9,239.71
3,3,3,1.05E+06,512,13453,217.05
2,3,12,1.05E+08,1024,14757,132.54
3,3,6,1.05E+07,1024,15353,196.48
1,2,1,1.05E+06,2048,7811.1,127.36
2,2,6,1.05E+07,1024,13154,150.98
2,6,9,1.05E+08,512,14311,141.58
3,6,9,2.62E+05,1024,17206,186.35
3,3,12,1.05E+07,512,17364,176.14
2,1,3,2.62E+05,2048,12733,156
2,2,3,5.24E+06,1024,12478,165.57
3,2,1,1.05E+06,512,7982.3,378.11
1,6,1,1.05E+06,512,8584,113.32
2,3,3,2.62E+05,512,11589,172.21
2,3,2,5.24E+06,2048,11766,168.68
1,2,1,5.24E+06,1024,7954.7,126.38
1,3,12,2.62E+05,2048,12665,74.205
1,1,9,1.05E+06,512,15293,63.421
3,1,2,5.24E+06,1024,11326,273.88
3,2,2,1.05E+07,1024,11490,278.64
2,6,6,1.05E+07,512,12992,155.41
2,1,3,1.05E+06,512,12418,164.9
3,1,6,5.24E+06,2048,11978,244.07
1,2,1,2.62E+05,512,7914.2,130
2,1,6,1.05E+06,2048,12825,152.6
2,6,12,2.62E+05,1024,15413,131.71
2,2,1,1.05E+06,512,8212.6,245.08
1,2,12,1.05E+07,2048,20134,51.406
1,1,1,1.05E+06,512,8945.8,110.33
1,3,12,5.24E+06,512,12144,74.759
2,2,1,1.05E+07,512,8517.5,236.68
2,6,2,1.05E+07,2048,11603,172.51
2,1,6,1.05E+07,2048,12739,156.49
3,2,3,1.05E+07,1024,12742,238.06
1,1,1,1.05E+07,2048,9314.8,102.73
2,3,2,1.05E+08,512,11445,180.03
3,2,12,5.24E+06,2048,15491,194.22
2,6,3,2.62E+05,2048,12128,161.23
2,6,6,2.62E+05,1024,12864,149.1
1,2,2,1.05E+08,2048,11455,83.516
1,1,6,1.05E+06,1024,14223,67.023
3,6,9,1.05E+08,512,16954,184.92
1,6,2,5.24E+06,2048,11957,81.386
3,2,1,2.62E+05,2048,8198.4,372.85
2,3,1,1.05E+08,1024,9574.4,206.54
3,1,2,1.05E+07,2048,11561,263.6
2,2,6,1.05E+08,2048,13623,150.31
1,2,2,2.62E+05,1024,11259,85.93
2,6,1,5.24E+06,1024,9711.3,198.34
2,6,9,1.05E+07,2048,14623,137.48
3,6,3,5.24E+06,1024,14091,215.56
2,6,1,5.24E+06,512,9730.6,199.44
1,6,12,5.24E+06,1024,13906,70.048
1,1,12,2.62E+05,1024,15166,63.527
1,1,3,1.05E+07,2048,11983,80.941
2,2,3,1.05E+06,2048,12288,162.39
1,3,6,5.24E+06,2048,12873,73.094
1,2,6,1.05E+07,2048,17418,55.344
2,6,6,2.62E+05,512,12980,147.42
1,2,12,1.05E+08,1024,20432,48.214
3,1,2,1.05E+07,1024,11201,274.71
3,6,9,5.24E+06,2048,17512,172.99
3,6,3,1.05E+07,1024,14127,212.09
1,6,1,1.05E+08,2048,8656.6,110.3
3,3,6,1.05E+08,1024,15287,200.77
2,3,12,2.62E+05,1024,14620,134.29
2,6,2,1.05E+07,1024,11537,176.59
2,3,2,1.05E+07,2048,11524,173.52
2,2,9,5.24E+06,1024,13579,145.34
2,1,2,1.05E+06,1024,11254,175.1
2,6,3,2.62E+05,512,11573,167.27
2,2,3,2.62E+05,2048,12499,162.46
1,1,6,1.05E+06,512,13677,73.65
1,1,2,1.05E+07,2048,10839,91.767
3,1,1,5.24E+06,2048,7858.1,387.38
3,6,1,1.05E+06,1024,8316.5,366.08
3,3,12,5.24E+06,512,18196,169.88
2,6,2,1.05E+06,1024,11437,177.01
3,6,2,1.05E+06,1024,11594,255.23
3,6,1,2.62E+05,2048,8443.9,350.41
2,6,3,5.24E+06,1024,12142,163.91
3,6,2,1.05E+07,512,11642,260.33
2,2,1,2.62E+05,2048,8146,250.08
1,3,2,1.05E+07,512,11620,81.587
3,2,9,2.62E+05,512,15582,198.2
2,2,1,2.62E+05,512,8214.7,249.49
2,3,2,5.24E+06,1024,11639,172.21
2,1,9,1.05E+07,1024,13875,143.54
2,1,9,1.05E+07,2048,13773,147.37
3,3,12,5.24E+06,2048,17944,172.88
2,6,6,2.62E+05,2048,13308,151.65
1,1,1,1.05E+07,1024,9395.3,104.4
3,6,1,1.05E+06,512,8358.1,359.63
1,6,12,2.62E+05,1024,13628,68.597
3,1,3,5.24E+06,2048,12097,252.04
1,3,1,1.05E+08,512,8423.9,112.78
2,6,1,2.62E+05,1024,9697.1,201.07
2,2,12,5.24E+06,512,14151,140.68
1,2,6,1.05E+06,1024,17299,55.711
1,1,1,2.62E+05,1024,9282.3,103.32
2,1,3,1.05E+06,2048,12465,157.74
1,1,6,1.05E+07,1024,13915,69.791
3,3,6,2.62E+05,512,15503,193.07
1,3,2,1.05E+06,1024,11890,80.612
2,1,3,1.05E+08,2048,12716,157.12
1,3,6,1.05E+06,1024,12530,74.61
1,2,9,1.05E+06,512,18889,52.377
1,2,2,5.24E+06,2048,11311,86.368
1,3,9,5.24E+06,2048,13104,70.247
2,3,9,1.05E+06,512,13802,139.24
3,1,9,5.24E+06,512,12033,249.7
1,6,3,5.24E+06,512,12678,77.633
1,6,1,5.24E+06,2048,8442,109.39
3,3,1,1.05E+06,512,8207.4,373.63
3,2,2,1.05E+06,2048,11321,272.01
3,1,1,1.05E+08,2048,7752.5,401.67
1,3,3,2.62E+05,512,12386,77.368
1,3,3,1.05E+08,1024,12554,77.475
2,2,12,1.05E+06,512,14365,143.06
2,1,3,1.05E+07,2048,12602,158.23
2,6,9,5.24E+06,1024,14311,138.01
1,2,9,2.62E+05,512,18928,52.784
1,1,12,1.05E+06,1024,14910,67.445
2,2,6,2.62E+05,512,12927,153.82
2,1,9,5.24E+06,2048,13727,143.56
2,1,12,1.05E+07,1024,13597,141.65
1,3,3,1.05E+07,2048,11763,81.158
3,2,2,1.05E+08,1024,11453,270.58
2,6,12,1.05E+08,1024,15247,126.32
3,2,1,5.24E+06,512,8168.1,368.03
2,6,12,1.05E+08,512,15663,125.43
1,6,1,2.62E+05,512,8600.9,111.07
3,2,9,1.05E+07,2048,15101,202.33
2,2,1,1.05E+07,1024,8324.9,243.35
1,6,3,2.62E+05,2048,12356,77.938
1,2,9,2.62E+05,2048,19992,47.622
3,3,9,1.05E+08,1024,16916,180.52
2,2,12,1.05E+07,1024,14617,138.01
3,2,2,1.05E+07,2048,11672,267.59
2,1,12,1.05E+07,2048,14456,135.19
1,3,1,5.24E+06,2048,8404,114.93
3,1,12,5.24E+06,1024,12539,239.62
2,6,9,1.05E+06,2048,14215,138.06
3,6,9,2.62E+05,512,17194,186.42
2,6,2,1.05E+08,2048,11403,172.53
2,6,3,5.24E+06,512,11785,163.55
2,2,6,1.05E+08,1024,12605,159.36
3,6,3,1.05E+08,2048,14194,216.76
3,2,3,5.24E+06,2048,12315,247.84
3,3,1,1.05E+07,512,8024.9,380.96
3,2,1,1.05E+08,512,8379.6,357.55
3,1,1,2.62E+05,2048,7855.3,377.63
1,6,9,1.05E+07,1024,13292,70.041
2,3,12,1.05E+07,512,14458,136.56
1,1,9,2.62E+05,1024,14719,65.299
1,2,12,5.24E+06,1024,20353,48.677
1,6,9,1.05E+08,512,13279,70.733
3,6,1,5.24E+06,512,8059.8,363.97
3,3,12,2.62E+05,1024,18349,167.46
3,1,1,1.05E+07,2048,7999.9,384.8
1,6,3,2.62E+05,1024,12273,78.982
2,3,2,2.62E+05,2048,11788,172.61
1,2,9,5.24E+06,512,19541,50.401
3,1,2,2.62E+05,2048,11070,276.85
3,3,3,1.05E+06,2048,13652,221.59
3,1,2,1.05E+08,512,11367,268.87
3,3,2,1.05E+07,2048,11638,256.52
3,1,12,1.05E+06,1024,12460,244.31
3,3,6,1.05E+07,512,15352,202.15
3,2,9,5.24E+06,1024,15317,199.73
1,6,12,5.24E+06,512,13565,68.332
1,2,3,1.05E+06,2048,14099,68.713
1,1,9,2.62E+05,512,14975,65.207
2,1,2,1.05E+06,2048,11488,172.87
1,2,3,1.05E+07,1024,14584,66.234
2,2,6,1.05E+06,1024,13093,154.87
3,3,6,1.05E+08,2048,15349,203.6
1,6,1,1.05E+06,2048,8300.5,112.2
2,2,9,1.05E+07,512,13742,144.26
1,2,6,5.24E+06,512,17189,57.059
3,1,12,1.05E+08,512,12489,240.55
3,6,3,1.05E+06,512,13868,213.32
2,1,12,1.05E+08,1024,13643,143.02
2,6,1,1.05E+07,2048,9656.2,197.94
3,2,3,2.62E+05,512,12655,239.77
1,2,6,1.05E+06,2048,17542,55.96
3,1,6,1.05E+08,2048,12072,251.81
1,2,2,5.24E+06,512,11235,85.496
3,6,2,5.24E+06,512,11808,254.04
3,3,12,1.05E+07,1024,17738,176.25
3,1,6,1.05E+07,2048,12119,253.7
3,1,2,1.05E+06,2048,11332,267.57
2,6,1,2.62E+05,512,9876.2,196
3,3,2,1.05E+07,512,12004,260.77
2,2,3,2.62E+05,512,12301,166.15
3,2,1,1.05E+07,512,8170.9,370.08
3,2,1,5.24E+06,2048,8473,365.42
1,1,9,1.05E+07,1024,13976,67.493
1,2,3,1.05E+07,2048,14101,70.731
2,1,6,1.05E+06,1024,12797,147.79
1,6,6,1.05E+06,1024,13514,68.725
3,6,1,1.05E+08,2048,8517.7,362.15
1,3,1,1.05E+08,2048,8483.2,115.66
3,6,12,1.05E+08,1024,18972,167.87
2,3,2,1.05E+06,1024,11577,176.46
1,6,9,2.62E+05,512,13387,70.633
3,6,1,5.24E+06,1024,8413.5,360.16
1,3,9,5.24E+06,512,12303,76.528
2,3,2,1.05E+06,512,11316,172.47
1,1,2,1.05E+06,1024,11009,90.522
1,3,2,5.24E+06,1024,11795,83.769
1,1,9,1.05E+07,512,15037,64.194
2,6,2,1.05E+08,512,11655,169.22
2,3,3,1.05E+06,512,11813,166.26
3,6,12,5.24E+06,1024,18717,163.22
3,3,1,5.24E+06,2048,8500,373.12
1,3,9,2.62E+05,512,12585,75.039
2,2,1,2.62E+05,1024,8238.6,246.56
2,2,1,1.05E+06,2048,8206.2,242.81
1,3,12,1.05E+06,512,13068,73.478
1,1,2,2.62E+05,2048,10703,92.15
3,6,2,1.05E+07,1024,11680,257.98
2,3,12,1.05E+08,2048,14753,142.82
1,1,3,1.05E+08,512,12503,80.717
1,1,2,1.05E+08,512,10979,89.199
2,1,9,1.05E+06,2048,13114,147.66
1,2,3,5.24E+06,2048,14608,65.23
3,3,3,1.05E+07,512,13359,231.07
2,3,12,2.62E+05,512,14230,139
1,1,3,5.24E+06,2048,12171,81.11
2,2,2,1.05E+06,1024,12279,165.01
3,6,9,1.05E+07,1024,17592,172.49
2,2,9,1.05E+08,512,13767,147.79
1,6,3,1.05E+07,1024,12233,78.571
1,1,3,2.62E+05,1024,12721,77.152
2,2,2,2.62E+05,2048,12295,162.83
3,1,1,5.24E+06,512,7879.3,376.89
1,6,2,1.05E+07,512,11815,81.21
1,6,2,1.05E+06,2048,11690,83.558
1,3,12,1.05E+06,2048,12771,72.043
2,6,1,1.05E+06,1024,9521.7,198.07
3,2,12,1.05E+06,1024,15245,199.96
2,2,1,5.24E+06,1024,8207.6,255.33
2,2,3,1.05E+08,512,12549,167.05
2,2,12,1.05E+06,1024,13730,147.69
1,1,6,1.05E+08,512,13599,73.403
1,6,6,1.05E+07,2048,12697,74.464
2,2,9,5.24E+06,512,14284,143.69
2,3,6,2.62E+05,512,12877,150.37
2,3,2,2.62E+05,512,11442,173.82
3,3,1,1.05E+06,2048,8363.8,373.86
2,6,6,1.05E+08,512,13029,153.21
1,6,6,5.24E+06,2048,13385,72.833
3,2,12,1.05E+07,512,16054,184.06
1,6,6,1.05E+07,1024,12604,74.836
2,1,9,1.05E+06,1024,13426,141.57
1,3,6,1.05E+08,1024,12879,71.95
2,3,1,2.62E+05,512,9701.8,204.75
3,2,2,1.05E+07,512,11682,259.61
2,6,6,1.05E+06,512,13087,151.11
3,3,2,1.05E+07,1024,11650,263.14
1,2,3,1.05E+08,2048,14328,67.434
1,1,9,1.05E+06,1024,15145,64.861
1,6,2,2.62E+05,512,12108,79.968
3,6,12,5.24E+06,2048,18778,162.55
2,6,9,1.05E+07,1024,14392,140.46
1,2,6,1.05E+07,1024,17130,60.02
2,2,9,5.24E+06,2048,14160,143.35
3,3,9,5.24E+06,1024,16386,191.05
1,3,6,5.24E+06,512,12835,72.203
2,2,12,2.62E+05,512,13646,145.26
3,6,3,2.62E+05,2048,13830,219.69
3,1,9,1.05E+08,1024,12282,240.34
2,3,2,1.05E+06,2048,11271,181.91
3,6,6,1.05E+08,1024,15370,196.87
3,1,2,1.05E+08,1024,11515,268.59
2,3,1,1.05E+08,512,9503.6,203.99
1,1,3,1.05E+08,2048,12221,79.187
1,6,6,2.62E+05,512,13294,73.086
1,6,9,1.05E+08,1024,13479,71.964
3,1,3,2.62E+05,1024,11891,259.29
2,2,2,2.62E+05,512,12253,166.92
2,6,6,1.05E+08,1024,13549,144.8
2,1,6,1.05E+07,512,12824,156.51
3,3,2,5.24E+06,2048,11475,263.58
1,1,3,1.05E+06,2048,12633,78.619
3,2,9,5.24E+06,2048,15224,205.93
1,6,2,5.24E+06,512,11964,79.851
2,1,6,1.05E+06,512,12742,159.03
2,3,6,1.05E+06,2048,13339,154.39
1,6,12,1.05E+08,1024,14041,67.485
3,6,2,1.05E+06,2048,11313,260.59
3,2,9,1.05E+06,512,14853,212.77
1,3,2,1.05E+08,512,11722,83.214
3,1,9,1.05E+06,1024,12351,241.38
1,3,9,2.62E+05,1024,13058,73.809
3,3,12,1.05E+08,1024,18040,175.91
1,1,2,2.62E+05,1024,10644,92.735
2,6,9,2.62E+05,1024,14471,135.24
2,2,6,5.24E+06,2048,13908,146.26
3,2,3,5.24E+06,1024,12451,245.09
2,2,12,2.62E+05,1024,13909,144.72
1,1,6,1.05E+06,2048,14074,69.475
3,1,12,1.05E+08,1024,12418,246.82
2,1,6,2.62E+05,1024,12553,160.87
2,2,2,1.05E+08,512,12581,158.91
1,1,9,1.05E+07,2048,14557,69.437
1,3,3,1.05E+08,512,12307,79.414
3,1,9,1.05E+07,512,12231,243.66
3,3,3,5.24E+06,512,13722,218.52
2,1,2,5.24E+06,2048,11496,174.97
1,1,1,2.62E+05,512,9260,104.57
2,2,1,5.24E+06,512,8229.4,245.2
1,3,9,1.05E+07,1024,12693,71.982
2,1,12,5.24E+06,2048,14311,134.94
2,3,3,1.05E+07,512,11761,167.26
1,3,6,1.05E+07,1024,11980,78.924
1,2,12,1.05E+07,512,20117,48.45
1,6,2,5.24E+06,1024,11972,78.883
2,6,12,1.05E+07,2048,15139,131.67
1,6,9,5.24E+06,512,13396,72.962
1,2,2,1.05E+06,1024,11303,85.569
3,1,3,1.05E+08,512,11912,255.57
2,2,1,1.05E+08,512,8398.6,239.7
3,2,9,1.05E+07,512,15150,203.83
3,6,2,2.62E+05,1024,12018,247
2,1,2,1.05E+07,1024,11572,173.7
1,2,12,1.05E+06,512,20495,49.017
2,1,2,2.62E+05,2048,11195,179.17
1,2,1,1.05E+07,1024,8083.9,124.77
2,3,9,1.05E+06,1024,14713,135.85
3,2,12,2.62E+05,512,16022,191.65
2,6,1,1.05E+08,512,9884,193.31
2,3,9,1.05E+08,2048,13943,141.27
3,1,9,1.05E+08,512,11939,253.39
2,6,2,2.62E+05,2048,11493,169.03
2,2,2,5.24E+06,512,12476,163.99
2,2,12,1.05E+07,2048,14421,142.43
3,3,9,1.05E+07,1024,17089,178.04
1,1,6,2.62E+05,2048,13516,71.818
2,3,2,1.05E+08,2048,11384,177.38
3,6,9,2.62E+05,2048,17030,177.82
3,3,1,1.05E+07,2048,8511.6,360.37
2,1,9,1.05E+08,2048,13820,144.9
3,2,9,2.62E+05,2048,15112,194.92
2,1,12,5.24E+06,512,13846,142.06
1,6,1,2.62E+05,2048,8528.8,106.99
2,6,12,5.24E+06,1024,15339,123.24
3,2,2,1.05E+06,512,11965,257.83
2,3,1,1.05E+07,1024,9705.7,202.82
1,6,2,1.05E+06,512,12010,79.661
1,2,6,5.24E+06,1024,17406,54.938
1,3,1,1.05E+07,512,8305.2,115.51
3,1,12,2.62E+05,512,12289,236.69
2,6,6,5.24E+06,2048,13143,145.23
1,3,3,2.62E+05,1024,12095,79.646
1,6,6,1.05E+06,2048,12812,73.119
3,6,6,5.24E+06,1024,15870,190.26
1,1,3,5.24E+06,1024,12561,79.292
1,6,9,1.05E+06,2048,13792,70.055
3,1,9,5.24E+06,1024,12467,243.1
3,3,9,2.62E+05,512,16291,191.61
2,2,2,1.05E+08,1024,12422,160.17
2,2,2,1.05E+07,512,12446,161.59
3,6,1,2.62E+05,512,8184.2,371.71
1,2,2,2.62E+05,2048,11125,86.779
3,2,6,2.62E+05,2048,14224,217.41
2,6,1,1.05E+08,1024,9745.7,201.18
3,6,12,2.62E+05,1024,18259,173.96
1,6,9,2.62E+05,2048,13824,69.907
3,6,1,1.05E+07,1024,8344.1,363.01
3,6,1,1.05E+06,2048,8411.9,365.13
3,3,9,1.05E+08,2048,16995,184.63
3,3,1,2.62E+05,1024,8111.1,374.92
2,1,9,1.05E+07,512,13663,142.71
3,2,6,5.24E+06,512,14041,217.99
3,6,6,2.62E+05,1024,15574,203.43
2,1,12,1.05E+07,512,13589,144.86
3,6,3,1.05E+08,512,14036,210.6
2,3,3,5.24E+06,2048,11731,173.04
2,2,9,1.05E+06,2048,14016,142.83
2,3,9,1.05E+08,512,13810,147.99
2,3,9,1.05E+06,2048,14171,144.12
1,1,2,1.05E+07,512,10803,91.932
2,3,12,5.24E+06,512,14808,137.62
1,3,9,1.05E+06,512,12724,72.712
2,3,3,1.05E+07,1024,11501,171.66
2,6,3,1.05E+06,1024,11645,168.07
2,6,12,5.24E+06,512,15546,131.99
3,2,12,1.05E+08,1024,15825,185.04
2,1,1,1.05E+08,1024,8015.4,248.27
1,3,9,1.05E+08,2048,13148,71.174
1,3,2,5.24E+06,512,11317,84.692
1,1,6,1.05E+07,2048,13955,69.705
1,1,6,1.05E+08,1024,14207,69.085
3,2,2,1.05E+08,2048,11508,261.59
3,6,6,2.62E+05,512,15483,203.68
2,6,2,1.05E+07,512,11428,172.9
2,1,6,5.24E+06,2048,12824,151.61
3,3,2,1.05E+08,1024,11528,266.13
3,3,6,5.24E+06,512,14876,200.34
3,2,6,5.24E+06,2048,14251,214.7
2,2,12,5.24E+06,2048,14184,137.27
2,1,2,5.24E+06,512,11241,179.53
1,2,6,5.24E+06,2048,16684,59.877
3,1,3,2.62E+05,512,12043,252.08
3,6,1,1.05E+07,2048,8455.1,365.67
1,3,3,1.05E+08,2048,12229,79.703
1,6,9,1.05E+08,2048,13778,67.548
1,1,6,5.24E+06,512,14672,66.689
2,3,9,5.24E+06,1024,13891,141.63
2,1,3,1.05E+08,1024,12529,154.49
2,3,1,1.05E+07,512,9422.9,211.82
3,2,1,2.62E+05,1024,8426.9,361.58
3,2,6,1.05E+08,1024,14083,221.51
2,2,3,5.24E+06,2048,12338,163.93
1,3,1,2.62E+05,1024,8479.3,111.58
3,3,12,1.05E+07,2048,17853,173.45
2,3,3,1.05E+08,512,11524,170.12
3,2,1,2.62E+05,512,8360.5,364.65
1,3,3,1.05E+06,2048,12179,80.989
1,2,2,1.05E+08,1024,11067,87.06
1,2,9,1.05E+07,2048,19710,49.453
3,3,6,5.24E+06,1024,15373,203.88
1,6,9,1.05E+06,1024,13433,70.547
2,1,2,2.62E+05,1024,11053,186.79
1,2,3,1.05E+06,512,14327,67.328
2,1,12,1.05E+06,2048,13268,147.81
2,6,12,1.05E+06,512,15523,127.32
2,2,2,1.05E+06,2048,12524,157.2
1,3,6,1.05E+06,2048,11779,77.761
3,3,1,5.24E+06,512,8524.5,372.9
2,2,12,1.05E+08,1024,14810,139.85
3,3,12,1.05E+08,2048,18140,169.91
3,2,12,2.62E+05,1024,15617,201.6
1,1,12,1.05E+08,1024,14557,66.947
1,2,9,5.24E+06,2048,19063,53.326
2,2,1,1.05E+08,1024,8476.8,242.01
3,2,3,2.62E+05,1024,12512,242.22
3,1,2,5.24E+06,2048,11409,264.59
2,1,2,1.05E+08,1024,11218,179.02
3,1,6,1.05E+06,1024,12056,246.51
1,6,6,1.05E+08,2048,13254,73.818
2,1,9,2.62E+05,2048,14258,138.47
2,3,2,1.05E+07,512,11551,171.29
2,6,3,1.05E+08,2048,11818,164.83
1,6,3,1.05E+06,1024,12397,79.414
3,2,9,1.05E+08,512,13986,202.97
1,3,1,1.05E+08,1024,8440.4,113.82
3,1,3,1.05E+08,1024,11841,259.01
1,2,1,1.05E+06,512,7828.6,129.22
1,6,12,5.24E+06,2048,13893,68.601
3,3,12,5.24E+06,1024,17809,173.96
1,3,1,5.24E+06,512,8571.8,110.88
1,1,3,1.05E+08,1024,12276,82.332
2,2,1,5.24E+06,2048,8458.9,238.33
1,2,1,1.05E+07,2048,7978.3,122.71
2,2,9,1.05E+07,1024,13866,147.11
2,1,1,5.24E+06,2048,8236,241.58
2,6,2,1.05E+06,512,11758,168.51
2,1,9,1.05E+08,512,13791,147.23
2,3,9,5.24E+06,2048,13800,142.73
2,2,12,2.62E+05,2048,14550,137.82
1,6,2,2.62E+05,2048,11739,82.245
3,6,12,1.05E+07,2048,18422,163.12
2,2,6,2.62E+05,1024,13270,151.92
1,6,1,1.05E+07,512,8543.7,109.33
3,2,9,1.05E+06,1024,14871,198.13
3,3,1,1.05E+08,1024,8083.4,382.76
1,1,1,1.05E+07,512,9083.2,106.7
2,6,2,2.62E+05,1024,11921,170.53
